567,803,Amanda Mccray,,Bedside Table,"Wood, Bedroom",Google Pay,5,69.99,2014-02-17 08:38:59,Turkey,Lowes,65104,Y,
568,959,Maria Myers,10,Gardening hand trowel,Plants,Internet Banking,1,10.99,2023-05-27 03:17:34,Uzbekistan,Walmart,65105,Y,
569,952,Marilyn Gordon,,Vanilla candle,Candle,PayPal,7,15.99,2021-12-18 05:28:26,Venezuela,Lowes,65106,Y,
570,215,Carrie Ford,,Vanilla candle,Candle,Internet Banking,0,15.99,2018-09-23 10:19:53,Philippines,Lowes,65107,Y,
571,563,Jenni Rose,14,Wooden Fence,"Garden, Wood",Google Pay,1,200.0,2021-10-30 23:25:32,Serbia,Lowes,65108,Y,
572,326,Ronald Baum,10,Gardening hand trowel,Plants,Google Pay,4,10.99,2015-07-08 11:25:18,Brazil,eBay,65109,Y,
573,428,Clara Fifield,10,Gardening hand trowel,Plants,PayPal,1,10.99,2015-01-06 04:08:30,Bhutan,Lowes,65110,Y,
574,764,Jerry Mcgee,,Antique Drawers,"Antique, Bedroom",Google Pay,3,250.0,2022-04-19 08:08:34,India,Lowes,65111,Y,
575,440,Jimmy Ewing,4,White Bed Clothes,Bed,Google Pay,2,29.99,2014-12-23 00:34:33,Central African Republic,Amazon,65112,Y,
576,477,Charles Wolfrum,14,Wooden Fence,"Garden, Wood",Google Pay,6,200.0,2017-01-21 17:00:08,United States,eBay,65113,Y,
577,177,Ruth Lucas,7,Brown Throw Pillows,Pillows,PayPal,3,19.99,2019-05-07 23:07:24,Guyana,Amazon,65114,Y,
578,394,Anna Schoen,,Clay Plant Pot,"Pot, Plants",Google Pay,6,9.99,2023-05-09 20:06:54,Brazil,Lowes,65115,Y,
579,303,June Kidwell,12,Grey Sofa,Sofa,Google Pay,1,29.99,2015-03-26 17:26:34,Philippines,Amazon,65116,Y,
580,,Anna Sasser,,Bedside Table,"Wood, Bedroom",Card,5,69.99,2014-06-29 17:50:35,Portugal,Home Depot,65117,Y,
581,770,Rae Pilkington,15,Yellow Sofa,Sofa,Card,9,99.99,2014-03-17 18:53:31,United States,eBay,65118,Y,
582,153,Galina Lang,11,Biodegradable cardboard pots,"Garden, Plants",Card,9,10.0,2021-04-23 12:07:44,United States,eBay,65119,Y,
583,972,Gary Donnelly,,Black Beanbag,"Black, Leather",Internet Banking,5,69.99,2016-10-08 14:20:23,Ethiopia,Lowes,65120,Y,
584,543,Joseph Tawwater,15,Yellow Sofa,Sofa,PayPal,1,99.99,2016-12-25 05:21:00,Mexico,Walmart,65121,Y,
585,934,Edward Durate,,Cream Sofa,"Couch, Wood",Internet Banking,9,500.0,2022-01-30 18:59:05,Kenya,eBay,65122,Y,
586,50,Judy Palmer,10,Gardening hand trowel,Plants,Internet Banking,1,10.99,2019-05-10 19:55:41,Philippines,Amazon,65123,Y,
587,500,Gus Taylor,,Antique Drawers,"Antique, Bedroom",Card,1,250.0,2020-01-30 20:41:31,Philippines,Amazon,65124,Y,
588,808,Patricia Horn,15,Yellow Sofa,Sofa,Card,3,99.99,2014-08-03 22:39:34,Yemen,Walmart,65125,Y,
589,778,Sarah Kafka,1,Copper Light,"Copper, Bedroom",PayPal,8,59.99,2019-01-23 09:46:35,United States,Lowes,65126,Y,
590,662,Melody Fugate,,Yellow watering can,Plants,Card,1,40.99,2023-12-28 16:06:13,France,eBay,65127,Y,
591,52,Ursula Triplett,,Antique Drawers,"Antique, Bedroom",Internet Banking,4,250.0,2017-01-29 10:20:35,Spain,Walmart,65128,Y,
592,338,James Flint,14,Wooden Fence,"Garden, Wood",Google Pay,6,200.0,2018-05-20 13:50:51,Brazil,eBay,65129,Y,
593,137,Amanda Archuleta,,Black Beanbag,"Black, Leather",Internet Banking,5,69.99,2020-09-29 19:41:41,Cambodia,Amazon,65130,Y,
594,193,Frank Krause,5,Pink Armchair,Chair,PayPal,8,750.0,2019-10-17 12:49:52,Madagascar,Amazon,65131,Y,
595,868,George Matesic,5,Pink Armchair,Chair,Card,3,750.0,2015-01-04 23:34:02,Cuba,eBay,65132,Y,
596,590,James Mckee,11,Biodegradable cardboard pots,"Garden, Plants",Internet Banking,2,10.0,2018-11-18 08:08:56,Japan,Lowes,65133,Y,
597,132,Valentin Lurvey,11,Biodegradable cardboard pots,"Garden, Plants",Card,6,10.0,2014-09-12 16:45:53,Iraq,Walmart,65134,Y,
598,774,Cameron Cornelius,13,Wooden outdoor slats,"Wood, Garden",Card,1,25.99,2014-11-10 12:17:04,India,eBay,65135,Y,
599,134,Renee Gros,,Bedside Table,"Wood, Bedroom",Internet Banking,3,69.99,2021-10-03 01:42:06,India,Walmart,65136,Y,
600,,Jack Meredith,,White Ceramic Pot,"Pot, Plants",Internet Banking,4,15.99,2018-09-14 03:13:23,Madagascar,eBay,65137,Y,
601,690,Leroy Wallace,12,Grey Sofa,Sofa,PayPal,3,29.99,2020-02-06 12:31:55,Argentina,Amazon,65138,Y,
602,778,Sarah Kafka,11,Biodegradable cardboard pots,"Garden, Plants",Google Pay,3,10.0,2017-11-20 13:03:50,United States,Amazon,65139,Y,
603,925,Lela Deutsch,6,Wooden Outdoor Table,"Wood, Garden",Google Pay,4,99.99,2019-02-17 04:28:46,United States,Walmart,65140,Y,
604,479,Megan Wright,7,Brown Throw Pillows,Pillows,PayPal,0,19.99,2022-12-18 14:55:52,Germany,Walmart,65141,Y,
605,111,John Porter,12,Grey Sofa,Sofa,Internet Banking,3,29.99,2023-06-14 09:01:59,India,Walmart,65142,Y,
606,279,Diane Szocki,,White Ceramic Pot,"Pot, Plants",Google Pay,3,15.99,2023-01-08 06:43:34,Nicaragua,eBay,65143,Y,
607,147,Richard Mccomb,1,Copper Light,"Copper, Bedroom",Internet Banking,5,59.99,2023-06-20 15:32:27,United States,Walmart,65144,Y,
608,,,,Cream Sofa,"Couch, Wood",Internet Banking,3,500.0,2020-09-07 19:01:36,United States,Home Depot,65145,Y,
609,945,Andrea Carter,,Antique Drawers,"Antique, Bedroom",Google Pay,6,250.0,2014-02-12 23:56:51,Argentina,eBay,65146,Y,
610,12,George Bingham,,Yellow watering can,Plants,Card,6,40.99,2015-10-14 19:48:03,Brazil,Home Depot,65147,Y,
611,620,Irene Hayes,13,Wooden outdoor slats,"Wood, Garden",Google Pay,2,25.99,2014-09-15 16:21:26,Germany,Walmart,65148,Y,
612,401,Marjorie Benjamin,,Black Beanbag,"Black, Leather",Card,2,69.99,2017-06-22 08:20:42,India,Amazon,65149,Y,
613,434,Christopher Cilley,6,Wooden Outdoor Table,"Wood, Garden",Card,5,99.99,2019-01-14 18:22:58,India,Walmart,65150,Y,
614,90,Joseph Mclaughlin,14,Wooden Fence,"Garden, Wood",PayPal,2,200.0,2021-06-16 11:23:02,India,Amazon,65151,Y,
615,588,Lee Braswell,,Vanilla candle,Candle,Card,1,15.99,2015-12-19 16:34:41,France,Lowes,65152,Y,
616,374,Lucy Oconnor,,Knitted Throw Pillows,Pillows,Internet Banking,2,19.99,2021-11-20 04:01:59,North Macedonia,Walmart,65153,Y,
617,272,Cynthia Hicks,6,Wooden Outdoor Table,"Wood, Garden",Google Pay,5,99.99,2016-11-17 09:44:16,India,Amazon,65154,Y,
618,244,Mariah Martin,,Clay Plant Pot,"Pot, Plants",Card,7,9.99,2015-05-28 03:25:46,Brazil,Home Depot,65155,Y,
619,682,Audrea Hernandez,13,Wooden outdoor slats,"Wood, Garden",Google Pay,5,25.99,2021-02-25 23:58:16,India,Lowes,65156,Y,
620,,Roger Santiago,,Cream Sofa,"Couch, Wood",Google Pay,9,500.0,2014-11-12 10:21:19,India,eBay,65157,Y,
621,837,Carol Clinton,,Black Beanbag,"Black, Leather",PayPal,1,69.99,2021-10-07 18:31:33,France,eBay,65158,Y,
622,464,Pamela Downey,,White Ceramic Pot,"Pot, Plants",PayPal,2,15.99,2014-11-21 10:25:04,India,Amazon,65159,Y,
623,74,Hugo Graham,13,Wooden outdoor slats,"Wood, Garden",Card,8,25.99,2017-04-29 18:25:00,United States,eBay,65160,Y,
624,254,Erin Diamond,1,Copper Light,"Copper, Bedroom",PayPal,8,59.99,2022-04-12 04:47:46,Spain,Walmart,65161,Y,
625,850,Edmund Wilson,,Black Beanbag,"Black, Leather",Internet Banking,6,69.99,2016-11-12 00:00:11,Italy,Amazon,65162,Y,
626,434,Christopher Cilley,11,Biodegradable cardboard pots,"Garden, Plants",Card,0,10.0,2018-09-28 03:41:23,India,eBay,65163,Y,
627,262,Joseph Turk,,Vanilla candle,Candle,Google Pay,1,15.99,2021-12-29 18:51:01,Tunisia,Walmart,65164,Y,
628,68,Nicholas Bailey,5,Pink Armchair,Chair,Google Pay,3,750.0,2017-04-23 15:24:18,Italy,Home Depot,65165,Y,
629,105,Jack Kallevig,1,Copper Light,"Copper, Bedroom",Internet Banking,7,59.99,2016-11-28 18:07:03,Spain,eBay,65166,Y,
630,798,Elizabeth Gregory,11,Biodegradable cardboard pots,"Garden, Plants",PayPal,8,10.0,2020-11-26 12:42:32,United States,Walmart,65167,Y,
631,854,Gordon Stroman,4,White Bed Clothes,Bed,PayPal,3,29.99,2015-08-04 15:33:48,Iran,Amazon,65168,Y,
632,774,Cameron Cornelius,,White Ceramic Pot,"Pot, Plants",Card,5,15.99,2014-09-24 14:27:46,India,Home Depot,65169,Y,
633,584,David Maresco,,Cream Sofa,"Couch, Wood",PayPal,6,500.0,2016-06-04 11:38:14,Vietnam,eBay,65170,Y,
634,979,Jewel Haines,13,Wooden outdoor slats,"Wood, Garden",Google Pay,7,25.99,2015-03-30 00:17:48,Turkey,Amazon,65171,Y,
635,628,Wayne Jones,12,Grey Sofa,Sofa,Google Pay,9,29.99,2016-03-05 10:11:05,India,Lowes,65172,Y,
636,526,Esther Hinkle,4,White Bed Clothes,Bed,Card,2,29.99,2019-09-19 07:08:32,India,Home Depot,65173,Y,
637,599,Sylvia Bennett,13,Wooden outdoor slats,"Wood, Garden",PayPal,6,25.99,2023-12-15 12:57:41,South Africa,eBay,65174,Y,
638,986,Bertha Whitman,,Yellow watering can,Plants,Card,4,40.99,2021-02-02 05:19:28,Philippines,Amazon,65175,Y,
639,684,Robert Green,,Antique Drawers,"Antique, Bedroom",Internet Banking,1,250.0,2022-03-24 12:55:23,Philippines,Home Depot,65176,Y,
640,,Kathy Coltrain,,Yellow watering can,Plants,Card,6,40.99,2019-11-30 18:49:00,Canada,eBay,65177,Y,
641,225,Sonja Huber,11,Biodegradable cardboard pots,"Garden, Plants",Google Pay,7,10.0,2023-06-28 00:58:37,Guatemala,eBay,65178,Y,
642,413,Marcos Owen,,Vanilla candle,Candle,Card,9,15.99,2017-03-30 11:55:18,Brazil,Amazon,65179,Y,
643,691,Joel Bell,4,White Bed Clothes,Bed,PayPal,6,29.99,2014-12-25 01:49:07,India,eBay,65180,Y,
644,317,Jennifer Hill,,Bedside Table,"Wood, Bedroom",Card,0,69.99,2021-03-29 17:48:19,Poland,Amazon,65181,Y,
645,399,Lourdes Sherrard,7,Brown Throw Pillows,Pillows,PayPal,3,19.99,2023-06-14 05:46:50,Nicaragua,Home Depot,65182,Y,
646,572,Jamie Burton,4,White Bed Clothes,Bed,PayPal,9,29.99,2020-11-29 18:29:44,Russia,Home Depot,65183,Y,
647,653,Evelyn Ray,,Knitted Throw Pillows,Pillows,PayPal,7,19.99,2015-10-30 01:14:03,Japan,Walmart,65184,Y,
648,783,Rose Morehouse,,White Ceramic Pot,"Pot, Plants",Card,6,15.99,2023-01-24 18:22:00,Azerbaijan,Home Depot,65185,Y,
649,992,Arthur Shadle,15,Yellow Sofa,Sofa,Google Pay,1,99.99,2018-04-03 07:17:58,Italy,eBay,65186,Y,
650,860,Gary Kreider,6,Wooden Outdoor Table,"Wood, Garden",Card,3,99.99,2014-10-04 19:36:55,Japan,Amazon,65187,Y,
651,80,Nancy Parton,,Clay Plant Pot,"Pot, Plants",Card,1,9.99,2016-10-26 03:47:29,Philippines,Walmart,65188,Y,
652,128,William Pressley,12,Grey Sofa,Sofa,Internet Banking,7,29.99,2016-06-17 08:00:38,India,eBay,65189,Y,
653,398,Joseph Lapp,,Bedside Table,"Wood, Bedroom",PayPal,3,69.99,2016-06-12 21:34:37,Japan,Amazon,65190,Y,
654,996,Clara Giliberto,12,Grey Sofa,Sofa,Internet Banking,7,29.99,2019-08-24 00:24:38,Morocco,Home Depot,65191,Y,
655,490,Marianne Norton,1,Copper Light,"Copper, Bedroom",Google Pay,8,59.99,2023-08-31 13:41:04,United States,eBay,65192,Y,
656,293,Charlotte Withers,,Bedside Table,"Wood, Bedroom",Google Pay,6,69.99,2022-11-30 14:20:37,Portugal,Lowes,65193,Y,
657,261,Elsie Taylor,,Clay Plant Pot,"Pot, Plants",Card,2,9.99,2019-05-23 19:59:32,Philippines,Amazon,65194,Y,
658,274,Patricia Shell,,Knitted Throw Pillows,Pillows,Google Pay,9,19.99,2022-06-07 15:10:57,India,eBay,65195,Y,
659,289,Earnest Malmquist,,Black Beanbag,"Black, Leather",Card,0,69.99,2021-08-20 11:43:08,Germany,Walmart,65196,Y,
660,,Jewel Haines,,Yellow Sofa,Sofa,Card,6,99.99,2016-08-30 06:04:37,Turkey,Home Depot,65197,Y,
661,957,David Conrad,11,Biodegradable cardboard pots,"Garden, Plants",Internet Banking,0,10.0,2023-01-23 03:30:02,Germany,Home Depot,65198,Y,
662,901,Margaret Bennett,,Antique Drawers,"Antique, Bedroom",Card,0,250.0,2015-05-23 16:45:39,Philippines,Walmart,65199,Y,
663,652,Craig Breaux,,Yellow Sofa,Sofa,Internet Banking,8,99.99,2015-04-09 23:08:34,United States,Lowes,65200,Y,
664,399,Lourdes Sherrard,,Yellow watering can,Plants,Card,7,40.99,2020-07-28 08:25:52,Nicaragua,Amazon,65201,Y,
665,812,Erin Sorenson,,Yellow watering can,Plants,Internet Banking,7,40.99,2017-05-24 17:11:13,Moldova,Amazon,65202,Y,
666,932,Joseph Fletcher,7,Brown Throw Pillows,Pillows,Internet Banking,0,19.99,2022-05-19 14:54:13,India,Home Depot,65203,Y,
667,244,Mariah Martin,,Yellow Sofa,Sofa,PayPal,2,99.99,2016-10-19 19:41:02,Brazil,Lowes,65204,Y,
668,981,Pedro Johnson,,Antique Drawers,"Antique, Bedroom",Card,8,250.0,2023-03-11 06:28:48,Brazil,Walmart,65205,Y,
669,576,Jon Filion,10,Gardening hand trowel,Plants,Google Pay,0,10.99,2016-07-11 23:36:53,France,Walmart,65206,Y,
670,83,Melissa Guthrie,7,Brown Throw Pillows,Pillows,PayPal,8,19.99,2014-12-09 07:09:09,United States,Walmart,65207,Y,
671,608,Marianne Blanchard,6,Wooden Outdoor Table,"Wood, Garden",PayPal,4,99.99,2018-09-22 11:29:20,Italy,Home Depot,65208,Y,
672,593,Christopher Walker,4,White Bed Clothes,Bed,Internet Banking,2,29.99,2022-07-08 07:27:45,India,Home Depot,65209,Y,
673,676,Andrea Flores,,White Ceramic Pot,"Pot, Plants",Internet Banking,3,15.99,2023-04-03 23:27:12,India,eBay,65210,Y,
674,823,Vanessa Rogers,,Antique Drawers,"Antique, Bedroom",Card,1,250.0,2016-07-02 19:06:45,El Salvador,Walmart,65211,Y,
675,142,Anna Vazquez,14,Wooden Fence,"Garden, Wood",PayPal,3,200.0,2023-03-07 18:14:52,Spain,Walmart,65212,Y,
676,,,,Knitted Throw Pillows,Pillows,Card,4,19.99,2017-04-04 18:42:54,India,Lowes,65213,Y,
677,,,,Yellow Sofa,Sofa,Google Pay,2,99.99,2016-02-13 20:45:23,United States,Amazon,65214,Y,
678,889,Johnny Cook,4,White Bed Clothes,Bed,Internet Banking,8,29.99,2021-04-11 13:21:53,United States,Home Depot,65215,Y,
679,92,Neva Babb,,Vanilla candle,Candle,Internet Banking,3,15.99,2023-07-08 22:37:12,Madagascar,Lowes,65216,Y,
680,,,1,Copper Light,"Copper, Bedroom",Card,5,59.99,2016-02-18 04:36:02,Mexico,Amazon,65217,Y,
681,229,Latonya Keenan,5,Pink Armchair,Chair,PayPal,2,750.0,2018-12-15 15:00:37,India,Walmart,65218,Y,
682,198,Jose Hamilton,,Cream Sofa,"Couch, Wood",Internet Banking,4,500.0,2017-08-18 01:20:28,Spain,Amazon,65219,Y,
683,749,William Robinson,,Knitted Throw Pillows,Pillows,Internet Banking,0,19.99,2017-07-18 21:01:54,United Kingdom,Home Depot,65220,Y,
684,332,Karen Keys,,Knitted Throw Pillows,Pillows,Internet Banking,3,19.99,2017-09-22 09:38:15,United States,Home Depot,65221,Y,
685,993,Edwardo Arias,,White Ceramic Pot,"Pot, Plants",PayPal,6,15.99,2017-01-07 00:01:02,France,Walmart,65222,Y,
686,705,Louie Heffner,,Yellow watering can,Plants,Card,3,40.99,2015-08-19 21:43:07,Colombia,Walmart,65223,Y,
687,602,John King,5,Pink Armchair,Chair,Internet Banking,7,750.0,2020-04-03 23:44:22,United States,Walmart,65224,Y,
688,807,Lashawn Schooler,5,Pink Armchair,Chair,Google Pay,9,750.0,2014-09-04 15:53:28,Iran,Walmart,65225,Y,
689,726,James Jenkins,,Knitted Throw Pillows,Pillows,Card,6,19.99,2022-02-22 22:38:20,Japan,eBay,65226,Y,
690,954,Ben Nowlin,7,Brown Throw Pillows,Pillows,PayPal,5,19.99,2015-06-02 02:08:01,Libya,eBay,65227,Y,
691,631,Leonor Wells,,White Ceramic Pot,"Pot, Plants",Card,9,15.99,2016-10-03 22:44:57,Australia,Amazon,65228,Y,
692,469,Maura Stepp,,Black Beanbag,"Black, Leather",PayPal,5,69.99,2019-09-16 07:55:36,Bolivia,Home Depot,65229,Y,
693,744,Janice Bulat,12,Grey Sofa,Sofa,PayPal,2,29.99,2016-09-14 19:45:53,Brazil,Amazon,65230,Y,
694,663,Patricia Bowen,,Antique Drawers,"Antique, Bedroom",Internet Banking,2,250.0,2020-02-12 17:34:35,Argentina,Walmart,65231,Y,
695,365,Nicholas Fehrle,13,Wooden outdoor slats,"Wood, Garden",Google Pay,5,25.99,2023-07-29 08:39:09,China,Home Depot,65232,Y,
696,521,Charles Hart,1,Copper Light,"Copper, Bedroom",Card,8,59.99,2020-01-23 01:25:53,Brazil,eBay,65233,Y,
697,18,Jamie Moore,,Vanilla candle,Candle,Google Pay,4,15.99,2018-08-11 03:17:41,Turkey,Walmart,65234,Y,
698,400,Richard Duwe,,White Ceramic Pot,"Pot, Plants",Card,8,15.99,2020-05-17 03:18:25,India,eBay,65235,Y,
699,131,Jose Steven,4,White Bed Clothes,Bed,PayPal,9,29.99,2023-09-16 19:28:44,Benin,Lowes,65236,Y,
700,,,7,Brown Throw Pillows,Pillows,PayPal,0,19.99,2017-05-20 04:50:57,Brazil,Amazon,65237,Y,
701,853,Pamela Johnson,,Clay Plant Pot,"Pot, Plants",Internet Banking,6,9.99,2022-07-07 09:51:06,Brazil,Walmart,65238,Y,
702,367,Kenneth Lundy,10,Gardening hand trowel,Plants,PayPal,2,10.99,2023-05-05 16:56:20,Mexico,Amazon,65239,Y,
703,448,John Boxx,,Knitted Throw Pillows,Pillows,Google Pay,7,19.99,2019-03-20 05:57:15,Brazil,Lowes,65240,Y,
704,264,Kathryn Haney,,Yellow Sofa,Sofa,Card,6,99.99,2022-05-02 07:45:47,United States,Walmart,65241,Y,
705,861,Juan Cook,,Cream Sofa,"Couch, Wood",PayPal,1,500.0,2020-04-23 14:15:21,Madagascar,Lowes,65242,Y,
706,276,Betty Sabbagh,14,Wooden Fence,"Garden, Wood",Google Pay,1,200.0,2019-09-12 04:01:37,Italy,Home Depot,65243,Y,
707,425,Juan Burke,,Bedside Table,"Wood, Bedroom",Google Pay,8,69.99,2015-09-19 23:43:03,Philippines,Lowes,65244,Y,
708,580,Eleanor Smith,5,Pink Armchair,Chair,Internet Banking,4,750.0,2019-02-21 01:16:45,Spain,Amazon,65245,Y,
709,254,Erin Diamond,7,Brown Throw Pillows,Pillows,PayPal,7,19.99,2021-07-04 17:53:18,Spain,Lowes,65246,Y,
710,621,Boris Perkins,5,Pink Armchair,Chair,Internet Banking,2,750.0,2014-04-13 20:06:37,India,eBay,65247,Y,
711,148,Daniel Maas,10,Gardening hand trowel,Plants,Google Pay,9,10.99,2018-09-07 00:28:26,India,Walmart,65248,Y,
712,167,Chiquita Kirkpatrick,11,Biodegradable cardboard pots,"Garden, Plants",Card,4,10.0,2022-08-28 09:04:16,India,Walmart,65249,Y,
713,772,Juan Chandler,,White Ceramic Pot,"Pot, Plants",PayPal,5,15.99,2018-10-02 13:43:13,Philippines,Home Depot,65250,Y,
714,415,Jerry Lefebvre,,Yellow Sofa,Sofa,PayPal,8,99.99,2019-09-11 16:49:20,Brazil,Home Depot,65251,Y,
715,170,Luther Johns,13,Wooden outdoor slats,"Wood, Garden",Internet Banking,6,25.99,2021-05-22 16:36:24,United States,eBay,65252,Y,
716,673,Edward Lee,,Knitted Throw Pillows,Pillows,Card,9,19.99,2015-07-27 06:48:04,United States,Lowes,65253,Y,
717,194,Devona Kelly,1,Copper Light,"Copper, Bedroom",Card,2,59.99,2023-04-06 00:32:40,Poland,Walmart,65254,Y,
718,739,Justin Ward,10,Gardening hand trowel,Plants,Internet Banking,0,10.99,2022-08-03 17:22:44,France,Home Depot,65255,Y,
719,580,Eleanor Smith,13,Wooden outdoor slats,"Wood, Garden",PayPal,1,25.99,2019-11-11 20:01:20,Spain,Amazon,65256,Y,
720,,,14,Wooden Fence,"Garden, Wood",Google Pay,5,200.0,2014-10-24 13:26:31,Brazil,Home Depot,65257,Y,
721,223,Rebecca Autrey,6,Wooden Outdoor Table,"Wood, Garden",Internet Banking,6,99.99,2021-05-11 09:29:39,Mexico,eBay,65258,Y,
722,331,Martin Covarrubias,,Bedside Table,"Wood, Bedroom",Card,6,69.99,2021-08-08 17:43:58,Mozambique,Walmart,65259,Y,
723,558,Eva Mason,10,Gardening hand trowel,Plants,PayPal,7,10.99,2023-12-09 01:46:37,Brazil,Walmart,65260,Y,
724,128,William Pressley,,Yellow watering can,Plants,Internet Banking,7,40.99,2014-12-15 12:15:33,India,Walmart,65261,Y,
725,716,Larry Escobedo,,Antique Drawers,"Antique, Bedroom",Internet Banking,1,250.0,2023-03-24 13:12:36,Czechia,Home Depot,65262,Y,
726,289,Earnest Malmquist,,Black Beanbag,"Black, Leather",Google Pay,7,69.99,2018-03-26 10:05:20,Germany,Home Depot,65263,Y,
727,356,Michiko Mccleskey,10,Gardening hand trowel,Plants,Google Pay,1,10.99,2021-11-12 02:07:49,Lithuania,Home Depot,65264,Y,
728,131,Jose Steven,5,Pink Armchair,Chair,Internet Banking,9,750.0,2020-03-11 16:55:21,Benin,eBay,65265,Y,
729,313,Marilyn Nattiah,,Cream Sofa,"Couch, Wood",PayPal,2,500.0,2014-12-18 03:46:12,Germany,Lowes,65266,Y,
730,263,Kasey Folts,10,Gardening hand trowel,Plants,Card,0,10.99,2017-08-21 10:19:59,India,Walmart,65267,Y,
731,309,Anthony Calais,,White Ceramic Pot,"Pot, Plants",Internet Banking,6,15.99,2021-03-18 23:29:10,Brazil,Home Depot,65268,Y,
732,700,Brian Burt,,Yellow watering can,Plants,Card,7,40.99,2019-02-14 14:57:19,India,Home Depot,65269,Y,
733,895,Rosemary Herndon,5,Pink Armchair,Chair,Google Pay,3,750.0,2016-09-09 09:55:56,United Kingdom,Amazon,65270,Y,
734,786,Charles Krumholz,,Bedside Table,"Wood, Bedroom",PayPal,9,69.99,2014-01-24 22:54:26,Saudi Arabia,Amazon,65271,Y,
735,264,Kathryn Haney,13,Wooden outdoor slats,"Wood, Garden",Google Pay,4,25.99,2019-12-19 13:06:40,United States,Home Depot,65272,Y,
736,557,Douglas Simpson,,Bedside Table,"Wood, Bedroom",Internet Banking,1,69.99,2015-11-13 09:07:56,Philippines,Walmart,65273,Y,
737,166,John Arciniega,4,White Bed Clothes,Bed,Card,0,29.99,2023-06-06 15:58:22,India,Lowes,65274,Y,
738,445,William Braud,,Yellow watering can,Plants,PayPal,7,40.99,2015-12-06 17:14:58,United States,Amazon,65275,Y,
739,690,Leroy Wallace,,Knitted Throw Pillows,Pillows,Card,3,19.99,2019-08-23 02:36:45,Argentina,eBay,65276,Y,
740,,Arthur Peters,,Pink Armchair,Chair,Internet Banking,0,750.0,2021-07-11 22:05:52,Peru,Walmart,65277,Y,
741,380,Patricia Hart,6,Wooden Outdoor Table,"Wood, Garden",PayPal,2,99.99,2019-04-17 13:10:04,Croatia,Amazon,65278,Y,
742,430,Ethel Hinton,,Black Beanbag,"Black, Leather",Card,5,69.99,2022-01-05 05:33:02,United States,eBay,65279,Y,
743,2,Jason Schwartz,13,Wooden outdoor slats,"Wood, Garden",Google Pay,4,25.99,2020-06-06 04:21:47,Tajikistan,Walmart,65280,Y,
744,466,Pete Dunham,,Pink Armchair,Chair,Card,6,750.0,2015-02-14 09:08:25,Vietnam,Lowes,65281,Y,
745,968,Agnes Martinez,,White Ceramic Pot,"Pot, Plants",Internet Banking,8,15.99,2022-10-11 16:06:47,India,eBay,65282,Y,
746,785,Gary Foster,1,Copper Light,"Copper, Bedroom",Internet Banking,7,59.99,2020-12-30 07:45:55,Russia,Walmart,65283,Y,
747,621,Boris Perkins,,Vanilla candle,Candle,Google Pay,4,15.99,2018-06-03 12:41:00,India,Walmart,65284,Y,
748,290,Antonia White,,White Ceramic Pot,"Pot, Plants",Card,9,15.99,2016-11-16 18:58:24,United Kingdom,Amazon,65285,Y,
749,235,Nanci Blake,1,Copper Light,"Copper, Bedroom",Internet Banking,9,59.99,2017-06-21 03:45:14,Philippines,Walmart,65286,Y,
750,948,Thomas Knapp,,Yellow Sofa,Sofa,PayPal,5,99.99,2018-03-17 20:13:59,Mexico,Amazon,65287,Y,
751,947,Marla Dieball,,Clay Plant Pot,"Pot, Plants",Google Pay,4,9.99,2015-08-29 11:49:13,India,Home Depot,65288,Y,
752,422,Carmen George,,Cream Sofa,"Couch, Wood",Internet Banking,4,500.0,2019-09-05 23:09:14,India,eBay,65289,Y,
753,704,Agnes Barker,,Yellow watering can,Plants,Google Pay,2,40.99,2014-07-03 20:13:13,Bulgaria,Amazon,65290,Y,
754,110,Vincent Lowe,,Knitted Throw Pillows,Pillows,Card,5,19.99,2021-12-12 18:54:45,Finland,Amazon,65291,Y,
755,112,Martin Wright,,Antique Drawers,"Antique, Bedroom",Card,7,250.0,2020-05-30 06:04:14,Mexico,Home Depot,65292,Y,
756,235,Nanci Blake,,Clay Plant Pot,"Pot, Plants",Internet Banking,9,9.99,2021-12-30 02:01:15,Philippines,eBay,65293,Y,
757,625,Michelle Martin,,Clay Plant Pot,"Pot, Plants",Card,9,9.99,2023-07-20 04:34:18,Argentina,eBay,65294,Y,
758,826,James Jeffries,10,Gardening hand trowel,Plants,Internet Banking,7,10.99,2023-12-22 01:16:08,United Kingdom,Lowes,65295,Y,
759,623,Tammy Sandoval,,White Ceramic Pot,"Pot, Plants",PayPal,2,15.99,2022-09-17 14:44:34,Turkey,eBay,65296,Y,
760,,,,Vanilla candle,Candle,PayPal,6,15.99,2019-03-28 16:35:45,Madagascar,Walmart,65297,Y,
761,595,Rosa Conner,,Black Beanbag,"Black, Leather",PayPal,9,69.99,2017-06-24 22:12:24,Philippines,Lowes,65298,Y,
762,949,Tommy Brunelle,13,Wooden outdoor slats,"Wood, Garden",Google Pay,1,25.99,2014-05-09 01:56:32,Brazil,Walmart,65299,Y,
763,681,Iris Baker,11,Biodegradable cardboard pots,"Garden, Plants",Internet Banking,9,10.0,2020-03-25 16:33:04,Niger,Home Depot,65300,Y,
764,511,Mark Moore,,Clay Plant Pot,"Pot, Plants",PayPal,5,9.99,2020-02-19 06:11:37,Turkey,Walmart,65301,Y,
765,902,Opal Wesley,10,Gardening hand trowel,Plants,PayPal,3,10.99,2019-07-30 18:03:58,Brazil,Walmart,65302,Y,
